drugbank_id,drug_name,drug_type,groups,smiles,inchikey,molecular_weight,target_uniprot,target_id,target_name,target_organism,actions,known_action
DB00165,Pyridoxine,small molecule,approved;investigational;nutraceutical;vet_approved,CC1=C(O)C(CO)=C(CO)C=N1,LXNHXLLTXMVWPM-UHFFFAOYSA-N,169.1778,O00764,BE0000042,Pyridoxal kinase,Humans,ligand,yes
DB00169,Cholecalciferol,small molecule,approved;nutraceutical,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,QYSXJUFSXHHAJI-YRZJJWOYSA-N,384.6377,P11473,BE0000779,Vitamin D3 receptor,Humans,agonist,yes
DB00170,Menadione,small molecule,approved;nutraceutical,CC1=CC(=O)C2=CC=CC=C2C1=O,MJVAVZPDRWSRRC-UHFFFAOYSA-N,172.18,Q06278,BE0003539,Aldehyde oxidase,Humans,inhibitor,yes
DB00170,Menadione,small molecule,approved;nutraceutical,CC1=CC(=O)C2=CC=CC=C2C1=O,MJVAVZPDRWSRRC-UHFFFAOYSA-N,172.18,P38435,BE0000403,Vitamin K-dependent gamma-carboxylase,Humans,cofactor,yes
DB00170,Menadione,small molecule,approved;nutraceutical,CC1=CC(=O)C2=CC=CC=C2C1=O,MJVAVZPDRWSRRC-UHFFFAOYSA-N,172.18,Q9BQB6,BE0000713,Vitamin K epoxide reductase complex subunit 1,Humans,cofactor,yes
DB00170,Menadione,small molecule,approved;nutraceutical,CC1=CC(=O)C2=CC=CC=C2C1=O,MJVAVZPDRWSRRC-UHFFFAOYSA-N,172.18,Q8N0U8,BE0002329,Vitamin K epoxide reductase complex subunit 1-like protein 1,Humans,cofactor,yes
DB00171,ATP,small molecule,investigational;nutraceutical,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,507.181,P00519,BE0000014,Tyrosine-protein kinase ABL1,Humans,inhibitor,yes
DB00174,Asparagine,small molecule,approved;investigational;nutraceutical,N[C@@H](CC(N)=O)C(O)=O,DCXYFEDJOCDNAF-REOHCLBHSA-N,132.1179,Q9H2H9,BE0009976,Sodium-coupled neutral amino acid transporters,Humans,inhibitor,yes
DB00175,Pravastatin,small molecule,approved,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,TUZYXOIXSAXUGO-PZAWKZKUSA-N,424.5277,P04035,BE0000574,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Humans,inhibitor,yes
DB00176,Fluvoxamine,small molecule,approved;investigational,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,CJOFXWAVKWHTFT-XSFVSMFZSA-N,318.34,P31645,BE0000749,Sodium-dependent serotonin transporter,Humans,inhibitor,yes
DB00177,Valsartan,small molecule,approved;investigational,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,ACWBQPMHZXGDFX-QFIPXVFZSA-N,435.5188,P30556,BE0000062,Type-1 angiotensin II receptor,Humans,antagonist,yes
DB00178,Ramipril,small molecule,approved,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,HDACQVRGBOVJII-JBDAPHQKSA-N,416.5106,P12821,BE0000221,Angiotensin-converting enzyme,Humans,inhibitor,yes
DB00179,Masoprocol,small molecule,approved;investigational,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,HCZKYJDFEPMADG-TXEJJXNPSA-N,302.3649,P09917,BE0000248,Polyunsaturated fatty acid 5-lipoxygenase,Humans,inhibitor,yes
DB00179,Masoprocol,small molecule,approved;investigational,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,HCZKYJDFEPMADG-TXEJJXNPSA-N,302.3649,P04626,BE0000511,Receptor tyrosine-protein kinase erbB-2,Humans,modulator,yes
DB00179,Masoprocol,small molecule,approved;investigational,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,HCZKYJDFEPMADG-TXEJJXNPSA-N,302.3649,Q96QT4,BE0004624,Transient receptor potential cation channel subfamily M member 7,Humans,inhibitor,yes
DB00180,Flunisolide,small molecule,approved;investigational,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,XSFJVAJPIHIPKU-XWCQMRHXSA-N,434.4977,P04150,BE0000794,Glucocorticoid receptor,Humans,agonist,yes
DB00181,Baclofen,small molecule,approved,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,KPYSYYIEGFHWSV-UHFFFAOYSA-N,213.661,O75899,BE0002340,Gamma-aminobutyric acid type B receptor subunit 2,Humans,agonist,yes
DB00182,Amphetamine,small molecule,approved;illicit;investigational,CC(N)CC1=CC=CC=C1,KWTSXDURSIMDCE-UHFFFAOYSA-N,135.2062,Q05940,BE0000118,Synaptic vesicular amine transporter,Humans,inhibitor,yes
DB00182,Amphetamine,small molecule,approved;illicit;investigational,CC(N)CC1=CC=CC=C1,KWTSXDURSIMDCE-UHFFFAOYSA-N,135.2062,Q01959,BE0000647,Sodium-dependent dopamine transporter,Humans,negative modulator,yes
DB00182,Amphetamine,small molecule,approved;illicit;investigational,CC(N)CC1=CC=CC=C1,KWTSXDURSIMDCE-UHFFFAOYSA-N,135.2062,Q16568,BE0000867,Cocaine- and amphetamine-regulated transcript protein,Humans,agonist,yes
DB00182,Amphetamine,small molecule,approved;illicit;investigational,CC(N)CC1=CC=CC=C1,KWTSXDURSIMDCE-UHFFFAOYSA-N,135.2062,Q96RJ0,BE0001044,Trace amine-associated receptor 1,Humans,agonist,yes
DB00182,Amphetamine,small molecule,approved;illicit;investigational,CC(N)CC1=CC=CC=C1,KWTSXDURSIMDCE-UHFFFAOYSA-N,135.2062,P21397,BE0004909,Monoamine oxidase,Humans,inhibitor,yes
DB00183,Pentagastrin,small molecule,approved,CSCC[C@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,NEYNJQRKHLUJRU-DZUOILHNSA-N,767.9,P32239,BE0001158,Gastrin/cholecystokinin type B receptor,Humans,agonist,yes
DB00184,Nicotine,small molecule,approved,CN1CCC[C@H]1C1=CN=CC=C1,SNICXCGAKADSCV-JTQLQIEISA-N,162.2316,P43681,BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Humans,agonist,yes
DB00184,Nicotine,small molecule,approved,CN1CCC[C@H]1C1=CN=CC=C1,SNICXCGAKADSCV-JTQLQIEISA-N,162.2316,P36544,BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,agonist,yes
DB00184,Nicotine,small molecule,approved,CN1CCC[C@H]1C1=CN=CC=C1,SNICXCGAKADSCV-JTQLQIEISA-N,162.2316,P17787,BE0000850,Neuronal acetylcholine receptor subunit beta-2,Humans,agonist,yes
DB00185,Cevimeline,small molecule,approved,CC1O[C@@]2(CS1)CN1CCC2CC1,WUTYZMFRCNBCHQ-LHIURRSHSA-N,199.313,P20309,BE0000045,Muscarinic acetylcholine receptor M3,Humans,agonist,yes
DB00185,Cevimeline,small molecule,approved,CC1O[C@@]2(CS1)CN1CCC2CC1,WUTYZMFRCNBCHQ-LHIURRSHSA-N,199.313,P11229,BE0000092,Muscarinic acetylcholine receptor M1,Humans,agonist,yes
DB00186,Lorazepam,small molecule,approved,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,DIWRORZWFLOCLC-UHFFFAOYSA-N,321.158,P30536,BE0000736,Translocator protein,Humans,modulator,yes
DB00186,Lorazepam,small molecule,approved,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,DIWRORZWFLOCLC-UHFFFAOYSA-N,321.158,P14867,BE0004797,GABA(A) Receptor,Humans,positive allosteric modulator,yes
DB00186,Lorazepam,small molecule,approved,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,DIWRORZWFLOCLC-UHFFFAOYSA-N,321.158,P14867,BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,ligand,yes
DB00187,Esmolol,small molecule,approved;withdrawn,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,AQNDDEOPVVGCPG-UHFFFAOYSA-N,295.374,P08588,BE0000172,Beta-1 adrenergic receptor,Humans,antagonist,yes
DB00188,Bortezomib,small molecule,approved;investigational,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,GXJABQQUPOEUTA-RDJZCZTQSA-N,384.237,P28074,BE0002348,Proteasome subunit beta type-5,Humans,inhibitor,yes
DB00188,Bortezomib,small molecule,approved;investigational,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,GXJABQQUPOEUTA-RDJZCZTQSA-N,384.237,P07477,BE0001739,Serine protease 1,Humans,inhibitor,yes
DB00188,Bortezomib,small molecule,approved;investigational,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,GXJABQQUPOEUTA-RDJZCZTQSA-N,384.237,P20618,BE0002347,Proteasome subunit beta type-1,Humans,inhibitor,yes
DB00189,Ethchlorvynol,small molecule,approved;illicit;withdrawn,CCC(O)(\C=C\Cl)C#C,ZEHYJZXQEQOSON-AATRIKPKSA-N,144.6,P47870,BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,Humans,antagonist,yes
DB00189,Ethchlorvynol,small molecule,approved;illicit;withdrawn,CCC(O)(\C=C\Cl)C#C,ZEHYJZXQEQOSON-AATRIKPKSA-N,144.6,P14867,BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,antagonist,yes
DB00189,Ethchlorvynol,small molecule,approved;illicit;withdrawn,CCC(O)(\C=C\Cl)C#C,ZEHYJZXQEQOSON-AATRIKPKSA-N,144.6,P14867,BE0004797,GABA(A) Receptor,Humans,positive allosteric modulator,yes
DB00190,Carbidopa,small molecule,approved,C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O,TZFNLOMSOLWIDK-JTQLQIEISA-N,226.2292,P20711,BE0002151,Aromatic-L-amino-acid decarboxylase,Humans,inhibitor,yes
DB00191,Phentermine,small molecule,approved;illicit,CC(C)(N)CC1=CC=CC=C1,DHHVAGZRUROJKS-UHFFFAOYSA-N,149.2328,P23975,BE0000486,Sodium-dependent noradrenaline transporter,Humans,inhibitor,yes
DB00191,Phentermine,small molecule,approved;illicit,CC(C)(N)CC1=CC=CC=C1,DHHVAGZRUROJKS-UHFFFAOYSA-N,149.2328,P31645,BE0000749,Sodium-dependent serotonin transporter,Humans,inhibitor,yes
DB00191,Phentermine,small molecule,approved;illicit,CC(C)(N)CC1=CC=CC=C1,DHHVAGZRUROJKS-UHFFFAOYSA-N,149.2328,Q01959,BE0000647,Sodium-dependent dopamine transporter,Humans,inhibitor,yes
DB00191,Phentermine,small molecule,approved;illicit,CC(C)(N)CC1=CC=CC=C1,DHHVAGZRUROJKS-UHFFFAOYSA-N,149.2328,P21397,BE0002198,Amine oxidase [flavin-containing] A,Humans,antagonist,yes
DB00191,Phentermine,small molecule,approved;illicit,CC(C)(N)CC1=CC=CC=C1,DHHVAGZRUROJKS-UHFFFAOYSA-N,149.2328,P27338,BE0002196,Amine oxidase [flavin-containing] B,Humans,antagonist,yes
DB00191,Phentermine,small molecule,approved;illicit,CC(C)(N)CC1=CC=CC=C1,DHHVAGZRUROJKS-UHFFFAOYSA-N,149.2328,P01303,BE0003476,Pro-neuropeptide Y,Humans,inhibitor,yes
DB00192,Indecainide,small molecule,approved,CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12,UCEWGESNIULAGX-UHFFFAOYSA-N,308.4174,Q14524,BE0000197,Sodium channel protein type 5 subunit alpha,Humans,inhibitor,yes
DB00193,Tramadol,small molecule,approved;investigational,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,TVYLLZQTGLZFBW-UHFFFAOYSA-N,263.381,P35372,BE0000770,Mu-type opioid receptor,Humans,agonist,yes
DB00193,Tramadol,small molecule,approved;investigational,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,TVYLLZQTGLZFBW-UHFFFAOYSA-N,263.381,P23975,BE0000486,Sodium-dependent noradrenaline transporter,Humans,inhibitor,yes
DB00193,Tramadol,small molecule,approved;investigational,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,TVYLLZQTGLZFBW-UHFFFAOYSA-N,263.381,P31645,BE0000749,Sodium-dependent serotonin transporter,Humans,inhibitor,yes
DB00193,Tramadol,small molecule,approved;investigational,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,TVYLLZQTGLZFBW-UHFFFAOYSA-N,263.381,Q99250,BE0002081,Sodium channel protein type 2 subunit alpha,Humans,inhibitor,yes
DB00193,Tramadol,small molecule,approved;investigational,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,TVYLLZQTGLZFBW-UHFFFAOYSA-N,263.381,Q05586,BE0004956,NMDA receptor,Humans,inhibitor,yes
DB00193,Tramadol,small molecule,approved;investigational,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,TVYLLZQTGLZFBW-UHFFFAOYSA-N,263.381,P30542,BE0000013,Adenosine receptor A1,Humans,agonist,yes
DB00193,Tramadol,small molecule,approved;investigational,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,TVYLLZQTGLZFBW-UHFFFAOYSA-N,263.381,P08913,BE0004864,Alpha-2 adrenergic receptors,Humans,inducer,yes
DB00194,Vidarabine,small molecule,approved;investigational,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,OIRDTQYFTABQOQ-UHTZMRCNSA-N,267.2413,P29275,BE0000241,Adenosine receptor A2b,Humans,modulator,yes
DB00194,Vidarabine,small molecule,approved;investigational,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,OIRDTQYFTABQOQ-UHTZMRCNSA-N,267.2413,P04293,BE0000308,DNA polymerase catalytic subunit,HHV-1,inhibitor,yes
DB00194,Vidarabine,small molecule,approved;investigational,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,OIRDTQYFTABQOQ-UHTZMRCNSA-N,267.2413,P09250,BE0004499,Thymidine kinase,,inducer,yes
DB00194,Vidarabine,small molecule,approved;investigational,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,OIRDTQYFTABQOQ-UHTZMRCNSA-N,267.2413,Q9QNF7,BE0000458,Thymidine kinase,HHV-1,inducer,yes
DB00195,Betaxolol,small molecule,approved;investigational,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,NWIUTZDMDHAVTP-UHFFFAOYSA-N,307.4278,P08588,BE0000172,Beta-1 adrenergic receptor,Humans,antagonist,yes
DB00196,Fluconazole,small molecule,approved;investigational,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,RFHAOTPXVQNOHP-UHFFFAOYSA-N,306.2708,P10613,BE0000233,Lanosterol 14-alpha demethylase,Yeast,inhibitor,yes
DB00197,Troglitazone,small molecule,approved;investigational;withdrawn,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,GXPHKUHSUJUWKP-UHFFFAOYSA-N,441.54,P37231,BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,agonist;regulator,yes
DB00198,Oseltamivir,small molecule,approved,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,VSZGPKBBMSAYNT-RRFJBIMHSA-N,312.4045,P11485,BE0000584,Neuraminidase,Influenza A virus (strain A/Chile/1/1983 H1N1),inhibitor,yes
DB00199,Erythromycin,small molecule,approved;investigational;vet_approved,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,ULGZDMOVFRHVEP-RWJQBGPGSA-N,733.9268,,BE0004800,23S ribosomal RNA,Enteric bacteria and other eubacteria,inhibitor,yes
DB00200,Hydroxocobalamin,small molecule,approved,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],YOZNUFWCRFCGIH-WZHZPDAFSA-K,1346.3551,Q99707,BE0000734,Methionine synthase,Humans,cofactor,yes
DB00200,Hydroxocobalamin,small molecule,approved,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H],YOZNUFWCRFCGIH-WZHZPDAFSA-K,1346.3551,P22033,BE0000777,"Methylmalonyl-CoA mutase, mitochondrial",Humans,cofactor,yes
DB00201,Caffeine,small molecule,approved,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,RYYVLZVUVIJVGH-UHFFFAOYSA-N,194.1906,P30542,BE0000013,Adenosine receptor A1,Humans,antagonist,yes
DB00201,Caffeine,small molecule,approved,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,RYYVLZVUVIJVGH-UHFFFAOYSA-N,194.1906,P21589,BE0001096,5'-nucleotidase,Humans,inhibitor,yes
DB00201,Caffeine,small molecule,approved,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,RYYVLZVUVIJVGH-UHFFFAOYSA-N,194.1906,P29274,BE0000924,Adenosine receptor A2a,Humans,antagonist,yes
DB00201,Caffeine,small molecule,approved,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,RYYVLZVUVIJVGH-UHFFFAOYSA-N,194.1906,P29275,BE0000241,Adenosine receptor A2b,Humans,antagonist,yes
DB00201,Caffeine,small molecule,approved,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,RYYVLZVUVIJVGH-UHFFFAOYSA-N,194.1906,P0DMS8,BE0000354,Adenosine receptor A3,Humans,antagonist,yes
DB00201,Caffeine,small molecule,approved,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,RYYVLZVUVIJVGH-UHFFFAOYSA-N,194.1906,Q08499,BE0009789,Phosphodiesterase enzymes,Humans,inhibitor,yes
DB00202,Succinylcholine,small molecule,approved,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,AXOIZCJOOAYSMI-UHFFFAOYSA-N,290.399,Q9GZZ6,BE0009927,Neuronal Acetylcholine (nACh) Receptor Subunits,Humans,agonist,yes
DB00203,Sildenafil,small molecule,approved;investigational,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,BNRNXUUZRGQAQC-UHFFFAOYSA-N,474.576,P05155,BE0002458,Plasma protease C1 inhibitor,Humans,modulator,yes
DB00203,Sildenafil,small molecule,approved;investigational,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,BNRNXUUZRGQAQC-UHFFFAOYSA-N,474.576,O76074,BE0000182,"cGMP-specific 3',5'-cyclic phosphodiesterase",Humans,inhibitor,yes
DB00204,Dofetilide,small molecule,approved;investigational,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,IXTMWRCNAAVVAI-UHFFFAOYSA-N,441.565,Q12809,BE0000090,Voltage-gated inwardly rectifying potassium channel KCNH2,Humans,inhibitor,yes
DB00204,Dofetilide,small molecule,approved;investigational,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,IXTMWRCNAAVVAI-UHFFFAOYSA-N,441.565,O95069,BE0000210,Potassium channel subfamily K member 2,Humans,inhibitor,yes
DB00204,Dofetilide,small molecule,approved;investigational,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,IXTMWRCNAAVVAI-UHFFFAOYSA-N,441.565,Q14500,BE0001131,ATP-sensitive inward rectifier potassium channel 12,Humans,inhibitor,yes
DB00205,Pyrimethamine,small molecule,approved;investigational;vet_approved,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,WKSAUQYGYAYLPV-UHFFFAOYSA-N,248.711,P00374,BE0000330,Dihydrofolate reductase,Humans,inhibitor,yes
DB00205,Pyrimethamine,small molecule,approved;investigational;vet_approved,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,WKSAUQYGYAYLPV-UHFFFAOYSA-N,248.711,P15328,BE0003405,Folate receptor alpha,Humans,modulator,yes
DB00205,Pyrimethamine,small molecule,approved;investigational;vet_approved,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,WKSAUQYGYAYLPV-UHFFFAOYSA-N,248.711,P13922,BE0000563,Bifunctional dihydrofolate reductase-thymidylate synthase,Plasmodium falciparum (isolate K1 / Thailand),inhibitor,yes
DB00206,Reserpine,small molecule,approved;investigational;withdrawn,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,QEVHRUUCFGRFIF-MDEJGZGSSA-N,608.6787,Q05940,BE0000118,Synaptic vesicular amine transporter,Humans,inhibitor,yes
DB00207,Azithromycin,small molecule,approved,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,MQTOSJVFKKJCRP-BICOPXKESA-N,748.9845,,BE0004800,23S ribosomal RNA,Enteric bacteria and other eubacteria,inhibitor,yes
DB00208,Ticlopidine,small molecule,approved,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,PHWBOXQYWZNQIN-UHFFFAOYSA-N,263.786,P25105,BE0005561,Platelet-activating factor receptor,Humans,modulator,yes
DB00208,Ticlopidine,small molecule,approved,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,PHWBOXQYWZNQIN-UHFFFAOYSA-N,263.786,Q9H244,BE0000110,P2Y purinoceptor 12,Humans,antagonist,yes
DB00209,Trospium,small molecule,approved,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1,OYYDSUSKLWTMMQ-JKHIJQBDSA-N,392.518,P08912,BE0000247,Muscarinic acetylcholine receptor M5,Humans,antagonist,yes
DB00210,Adapalene,small molecule,approved,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,LZCDAPDGXCYOEH-UHFFFAOYSA-N,412.5201,P10826,BE0000206,Retinoic acid receptor beta,Humans,agonist,yes
DB00210,Adapalene,small molecule,approved,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,LZCDAPDGXCYOEH-UHFFFAOYSA-N,412.5201,P13631,BE0000144,Retinoic acid receptor gamma,Humans,agonist,yes
DB00210,Adapalene,small molecule,approved,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,LZCDAPDGXCYOEH-UHFFFAOYSA-N,412.5201,P28702,BE0000078,Retinoic acid receptor RXR-beta,Humans,agonist,yes
DB00210,Adapalene,small molecule,approved,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,LZCDAPDGXCYOEH-UHFFFAOYSA-N,412.5201,P48443,BE0000707,Retinoic acid receptor RXR-gamma,Humans,agonist,yes
DB00210,Adapalene,small molecule,approved,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,LZCDAPDGXCYOEH-UHFFFAOYSA-N,412.5201,P19793,BE0000412,Retinoic acid receptor RXR-alpha,Humans,agonist,yes
DB00210,Adapalene,small molecule,approved,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,LZCDAPDGXCYOEH-UHFFFAOYSA-N,412.5201,P05412,BE0001040,Transcription factor Jun,Humans,antagonist,yes
DB00210,Adapalene,small molecule,approved,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,LZCDAPDGXCYOEH-UHFFFAOYSA-N,412.5201,O60603,BE0001164,Toll-like receptor 2,Humans,antagonist,yes
DB00211,Midodrine,small molecule,approved,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,PTKSEFOSCHHMPD-UHFFFAOYSA-N,254.2823,P35348,BE0000501,Alpha-1A adrenergic receptor,Humans,agonist,yes
DB00211,Midodrine,small molecule,approved,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,PTKSEFOSCHHMPD-UHFFFAOYSA-N,254.2823,P35368,BE0000575,Alpha-1B adrenergic receptor,Humans,agonist,yes
DB00212,Remikiren,small molecule,experimental,CC(C)(C)S(=O)(=O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,UXIGZRQVLGFTOU-VQXQMPIVSA-N,630.838,P00797,BE0000270,Renin,Humans,inhibitor,yes
DB00213,Pantoprazole,small molecule,approved,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,IQPSEEYGBUAQFF-UHFFFAOYSA-N,383.37,P20648,BE0000349,Potassium-transporting ATPase alpha chain 1,Humans,inhibitor,yes
